Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Kevin Cooper,35,blue-collar,married,secondary,no,89,yes,no,6,may,145,2,-1,0,unknown,no,2903845584,robintran@example.com,"0411 Anderson Port
Donnashire, SC 99240",True,sofi.com/personal-loans,76
Cynthia Dalton,32,management,single,secondary,no,-32,yes,no,23,may,139,1,-1,0,unknown,no,5824194140,bobby78@example.com,"296 Peterson Plaza
East Matthewville, PW 09877",True,sofi.com/personal-loans,76
Nathan Wood,28,technician,single,secondary,no,26765,no,no,13,may,210,8,-1,0,unknown,no,3137390338,natalie46@example.org,"468 Justin Burgs Suite 090
Sarahmouth, AL 08983",True,sofi.com/personal-loans,76
Kimberly Cole,49,retired,married,secondary,no,329,yes,no,14,may,264,2,-1,0,unknown,no,8872990008,brandon38@example.net,"031 Michael Haven
Boyerland, MN 81244",False,sofi.com/personal-loans,76
Matthew Black,56,management,married,secondary,no,230,no,no,9,may,73,4,-1,0,unknown,no,8448180918,hannahchen@example.com,"3809 Rose Spur Apt. 037
West Katherine, KS 82569",False,sofi.com/personal-loans,76
Candace Foster,43,services,married,secondary,no,384,yes,yes,19,may,277,3,-1,0,unknown,no,4827932474,jesusatkins@example.com,"Unit 6574 Box 9749
DPO AE 89710",True,sofi.com/personal-loans,76
Christopher Irwin,28,blue-collar,married,secondary,no,100,yes,yes,27,may,132,2,-1,0,unknown,no,2624012220,evelyn62@example.com,"922 Evans Station
Michaelton, PA 60880",True,sofi.com/personal-loans,76
Jose Smith,29,technician,single,secondary,no,404,yes,no,29,may,286,2,-1,0,unknown,no,2323149354,irivera@example.com,"199 Fuller Falls Suite 698
South Bethfurt, IN 84230",True,sofi.com/personal-loans,76
Kristy Hartman,36,management,married,tertiary,no,806,yes,no,20,may,280,1,-1,0,unknown,no,2559519791,ramosdavid@example.com,"4724 Boyd Pass
Murphychester, AR 04771",False,sofi.com/personal-loans,76
Nancy Buck,45,blue-collar,married,secondary,no,120,yes,yes,15,may,53,3,-1,0,unknown,no,6352469510,csexton@example.net,"53752 Dylan Shoal Suite 375
Michaelstad, UT 64042",True,sofi.com/personal-loans,76
Ronald Wright,46,blue-collar,married,secondary,no,1733,yes,no,14,may,546,1,-1,0,unknown,no,6907969775,smithchristopher@example.org,"64293 Robert Coves Suite 622
Port William, DC 81999",True,sofi.com/personal-loans,76
Amy Reid,38,blue-collar,single,primary,no,-100,yes,no,21,may,189,2,-1,0,unknown,no,2989710203,scottmegan@example.com,"4576 Brian Lodge
Wyattview, HI 39715",True,sofi.com/personal-loans,76
Sierra Duran,34,blue-collar,single,unknown,no,6141,yes,no,3,jun,145,1,-1,0,unknown,no,9118810441,mbarr@example.net,"22157 Rebecca Lock
North Reneefurt, VT 98018",True,sofi.com/personal-loans,75
Tracy Willis DVM,44,management,married,tertiary,no,529,yes,no,4,jun,129,4,-1,0,unknown,no,3809705702,manderson@example.net,"5867 Ruth Points Suite 224
New Ellen, FL 51183",False,sofi.com/personal-loans,75
Meredith Beck,39,technician,married,tertiary,no,94,yes,yes,16,may,813,1,-1,0,unknown,yes,4367439580,scottjasmine@example.com,"960 Daniel Prairie Suite 939
Michelleland, RI 74646",False,sofi.com/personal-loans,75
Amanda Hogan,30,services,married,secondary,no,699,yes,no,29,may,544,1,-1,0,unknown,no,7486947343,huntermiller@example.net,"9461 Anderson Landing
North Zacharystad, OR 90650",True,sofi.com/personal-loans,75
Tony Wilson,35,technician,married,tertiary,no,2188,yes,no,3,jun,680,2,-1,0,unknown,no,8947948093,gilljacqueline@example.net,"25119 Jaime Hills Suite 005
New Jorgeshire, AZ 56300",False,sofi.com/personal-loans,75
Kiara Huang,57,services,divorced,primary,no,1920,no,no,19,may,77,2,-1,0,unknown,no,7178793727,david71@example.com,"66590 Tina Tunnel
West Rebecca, IL 49056",False,sofi.com/personal-loans,75
Holly Garcia,25,technician,single,tertiary,no,640,yes,no,13,may,492,2,-1,0,unknown,no,4778630674,angelawest@example.org,"906 Justin Crossing
East Melissabury, FL 58142",True,sofi.com/personal-loans,75
Nicholas Garcia,34,services,married,secondary,no,603,yes,yes,21,may,1409,3,-1,0,unknown,no,5497260919,leegregory@example.org,"70462 Ferguson Forge
Medinahaven, MH 06204",True,sofi.com/personal-loans,75
Carol Stark,31,services,married,secondary,no,525,yes,yes,21,may,159,1,-1,0,unknown,no,5536822064,pricechristopher@example.com,"844 Elizabeth Spurs Apt. 898
Bondfurt, MN 85436",False,sofi.com/personal-loans,75
Gina Miller,35,management,married,tertiary,no,298,yes,no,3,jun,281,7,-1,0,unknown,no,9249543172,robertbraun@example.com,"075 Livingston Radial Apt. 374
South Lisamouth, UT 11419",True,sofi.com/personal-loans,75
Rachel Martinez,38,blue-collar,married,secondary,no,-220,yes,no,27,may,518,2,-1,0,unknown,no,8522820801,peter39@example.com,"083 Ronald Dale Suite 834
Rachelton, FL 77271",False,sofi.com/personal-loans,75
Lisa Johnson,49,admin.,married,secondary,no,326,yes,no,7,may,99,2,-1,0,unknown,no,8262858787,mooremichelle@example.org,"31580 Harris Mission
Michaelfurt, NV 42744",False,sofi.com/personal-loans,75
Tina Griffin,27,admin.,single,tertiary,no,1996,yes,no,23,may,187,1,-1,0,unknown,no,6424094418,masonjacob@example.com,"PSC 8509, Box 5836
APO AP 70942",True,sofi.com/personal-loans,75
Joseph Pena,29,unknown,single,unknown,no,209,no,no,29,may,346,6,-1,0,unknown,no,9689101939,smithcolleen@example.org,"579 Parks Keys
Randallfurt, FL 94181",True,sofi.com/personal-loans,75
Lisa Ayers,36,admin.,single,secondary,no,13698,no,no,9,jun,136,1,-1,0,unknown,no,2897860301,cherylbaker@example.org,"26827 Stephanie Drives
East Daniel, VT 25935",True,sofi.com/personal-loans,75
Michele Jimenez,43,admin.,divorced,secondary,no,15511,yes,no,2,jun,484,1,-1,0,unknown,no,9128473788,ustokes@example.com,"982 Wright Ridge Suite 608
Jeffreystad, UT 90688",True,sofi.com/personal-loans,75
Jason Cantrell,44,admin.,married,secondary,no,-372,yes,no,5,may,172,1,-1,0,unknown,no,6113572235,myerssusan@example.com,"65384 Cook Green
Smithton, MA 36557",False,sofi.com/personal-loans,75
Elizabeth Martin MD,26,management,married,primary,no,1349,yes,no,9,may,275,1,-1,0,unknown,no,6862662488,vjohnson@example.com,"581 Danielle Club
South Kelly, CO 35221",True,sofi.com/personal-loans,75
Monique Baker,31,admin.,single,secondary,no,160,yes,yes,20,may,233,2,-1,0,unknown,no,8749650515,wilsoncandace@example.com,"8528 Christine Forks Apt. 768
New Christopherberg, PR 87350",True,sofi.com/personal-loans,75
Patrick Good,33,admin.,married,secondary,no,-167,yes,no,26,may,121,1,-1,0,unknown,no,4406278946,katelyn52@example.org,"8769 Gardner View Suite 485
Paulaberg, KY 37507",True,sofi.com/personal-loans,75
Leslie Miller,43,blue-collar,divorced,primary,no,-57,yes,no,16,may,221,2,-1,0,unknown,no,4587506407,morganmyers@example.com,"67216 Amanda Wall Suite 037
Francomouth, VI 77380",False,sofi.com/personal-loans,75
Megan Mann,43,unemployed,divorced,secondary,no,700,yes,no,27,may,259,1,-1,0,unknown,no,8389244466,qbryant@example.com,"4546 Jordan Radial Suite 558
New Darrylhaven, TX 94303",False,sofi.com/personal-loans,75
Bernard Evans,36,management,married,tertiary,no,1357,yes,no,5,jun,74,5,-1,0,unknown,no,7263988364,xhuynh@example.com,"12273 Amanda Harbor
Coreyfurt, UT 23649",True,sofi.com/personal-loans,75
Abigail Norman,28,management,married,tertiary,no,3844,yes,no,3,jun,132,2,-1,0,unknown,no,8077462195,tammy63@example.org,"358 Paula Terrace Apt. 529
Lake Dana, ME 17182",False,sofi.com/personal-loans,74
Michelle Lee,31,blue-collar,single,secondary,no,5607,no,no,20,may,261,1,-1,0,unknown,no,7747904175,wilsonrenee@example.com,"78757 Eaton Islands
Lake Stephanie, AR 27808",False,sofi.com/personal-loans,74
Tina Terrell,48,blue-collar,married,primary,no,235,yes,no,2,jun,58,4,-1,0,unknown,no,6286264572,paige90@example.net,"411 Edgar Pine Apt. 492
Brittneyland, VT 51846",True,sofi.com/personal-loans,74
Stephen Kirby,37,admin.,single,secondary,no,0,yes,no,5,may,137,1,-1,0,unknown,no,3318005638,littleashley@example.net,"Unit 5769 Box 3747
DPO AE 99862",True,sofi.com/personal-loans,74
Melanie Nash,48,blue-collar,married,secondary,no,904,yes,no,5,may,128,2,-1,0,unknown,no,3518805640,schmidtscott@example.org,"361 Garcia Ways Apt. 115
West Kimberlyborough, NC 27119",False,sofi.com/personal-loans,74
Samuel Johnson,35,management,married,tertiary,no,1012,no,no,9,jun,105,1,-1,0,unknown,no,8985952079,kacosta@example.org,"53892 Bailey Valleys
Youngborough, NH 78592",False,sofi.com/personal-loans,74
Stephanie Bond,35,entrepreneur,married,tertiary,no,542,yes,yes,27,may,591,5,-1,0,unknown,no,6979011254,carolynmoore@example.com,"3863 Hannah Plains
South Erika, WI 23426",False,sofi.com/personal-loans,74
Brian Cortez,54,retired,divorced,tertiary,no,6102,yes,yes,21,may,86,6,-1,0,unknown,no,7969181594,kingjulia@example.net,"USNV Morales
FPO AA 47955",True,sofi.com/personal-loans,74
Henry Aguilar,51,blue-collar,married,primary,no,653,yes,yes,6,may,208,1,-1,0,unknown,no,2242691252,bellmargaret@example.org,"22043 Douglas Plaza
Petersonside, CO 67041",False,sofi.com/personal-loans,74
Paul Jimenez,61,retired,divorced,secondary,no,1857,yes,no,28,may,173,4,-1,0,unknown,no,5225835251,vincent75@example.com,"61052 Hardy Courts Suite 161
South Robertchester, NY 16640",False,sofi.com/personal-loans,74
Tonya Campbell,24,blue-collar,single,secondary,no,-438,yes,no,27,may,410,1,-1,0,unknown,no,2943988326,forbesmichael@example.net,"84162 Tammy Drive Apt. 810
Lake Kyleview, ND 83577",True,sofi.com/personal-loans,74
Daniel Parks,44,self-employed,divorced,tertiary,no,4,yes,no,6,may,312,3,-1,0,unknown,no,7107957274,sleblanc@example.com,"701 Kelly Square Apt. 875
Perezside, MD 36883",False,sofi.com/personal-loans,74
Austin Bryant,34,management,single,tertiary,no,1640,yes,no,26,may,160,3,-1,0,unknown,no,5858218463,phillipsleah@example.com,"0673 Davis Turnpike Suite 970
New Raymond, OH 41360",True,sofi.com/personal-loans,74
Antonio Mason,33,blue-collar,married,primary,no,754,yes,no,21,may,811,2,-1,0,unknown,no,8546337746,lnavarro@example.net,"14950 Allison Mountains
South Steven, MS 74254",True,sofi.com/personal-loans,74
Jacqueline Jones,38,blue-collar,married,primary,no,54,yes,no,8,may,180,1,-1,0,unknown,no,8128508468,camposkristen@example.org,"PSC 9079, Box 7862
APO AA 14056",False,sofi.com/personal-loans,74
Daniel Bush,42,services,married,secondary,no,2993,yes,no,19,may,136,2,-1,0,unknown,no,7128290164,kfleming@example.org,"Unit 0997 Box 5163
DPO AA 47493",False,sofi.com/personal-loans,74
Mary Mills,40,technician,married,secondary,no,-378,yes,no,28,may,261,2,-1,0,unknown,no,5884971778,mirandamark@example.com,"244 Woods Forest
Sparksville, PA 03043",True,sofi.com/personal-loans,74
Sarah Ramos,28,admin.,married,secondary,no,6429,yes,yes,27,may,345,2,-1,0,unknown,no,3067252141,williamperry@example.com,"65264 Mendoza Island
Port Michelle, HI 89194",False,sofi.com/personal-loans,74
Amy Gates,38,unemployed,divorced,secondary,no,0,yes,no,30,may,281,4,-1,0,unknown,no,6102966324,russellkathleen@example.org,"240 Francisco Well
North Susanstad, OK 74814",True,sofi.com/personal-loans,73
Steven Martin,49,blue-collar,married,secondary,no,188,yes,no,23,may,181,16,-1,0,unknown,no,2413646553,bethany07@example.org,"45498 Natalie Village Suite 730
Lake Elizabethberg, WV 52134",True,sofi.com/personal-loans,73
Samantha Austin,53,technician,divorced,primary,no,1443,yes,no,14,may,476,1,-1,0,unknown,yes,7168932521,willierosales@example.org,"7795 Camacho Locks Apt. 228
Beasleystad, UT 81774",False,sofi.com/personal-loans,73
Kristin Drake,49,management,single,tertiary,no,1,yes,no,6,jun,59,3,-1,0,unknown,no,4373090150,xwhite@example.net,"206 Powell Unions Suite 033
Thompsonchester, VA 41324",True,sofi.com/personal-loans,73
Natalie Black,39,management,married,tertiary,no,305,yes,no,7,may,275,6,-1,0,unknown,no,8339712075,joshuahenderson@example.org,"1058 Jesus Mall Apt. 688
Conleyland, NE 24846",True,sofi.com/personal-loans,73
Patty Swanson,43,management,single,secondary,no,-228,yes,yes,16,may,122,2,-1,0,unknown,no,9876418149,pmayo@example.net,"0855 Nichols Dam Suite 842
Washingtonstad, KS 49038",True,sofi.com/personal-loans,73
Andrew Sullivan,29,blue-collar,married,secondary,no,1956,yes,no,16,may,266,6,-1,0,unknown,no,5989922907,marychurch@example.net,"76407 Carl Village Suite 251
Port Markstad, AK 18072",True,sofi.com/personal-loans,73
Anthony Jordan,34,self-employed,single,tertiary,no,72,yes,no,2,jun,69,1,-1,0,unknown,no,9042865128,jromero@example.com,"PSC 6029, Box 7656
APO AA 69193",True,sofi.com/personal-loans,73
Robert Sanchez,44,services,divorced,secondary,no,7,yes,yes,7,may,238,3,-1,0,unknown,no,2653978055,hintontony@example.com,"860 Anthony Skyway
Port William, MI 47324",False,sofi.com/personal-loans,73
Michael Norris,34,technician,single,secondary,no,-476,yes,no,27,may,92,4,-1,0,unknown,no,3927896236,lambertcindy@example.com,"89756 Caroline Turnpike
Jeffreymouth, OH 99718",False,sofi.com/personal-loans,73
Jason Jones,54,housemaid,married,secondary,no,167,yes,no,20,may,547,7,-1,0,unknown,no,9415476577,alexis71@example.net,"48607 Wanda Vista Suite 984
Donnaport, OK 52922",True,sofi.com/personal-loans,73
Glenn Graham,43,management,married,tertiary,no,2767,yes,no,15,may,317,7,-1,0,unknown,no,2792264540,henrymatthew@example.net,"USNS Johnson
FPO AE 34699",False,sofi.com/personal-loans,73
Danielle Roberts,39,blue-collar,married,primary,no,70,no,no,8,may,813,1,-1,0,unknown,yes,3165648115,randy40@example.com,"454 Smith Brook
West Patriciashire, AK 58431",False,sofi.com/personal-loans,73
April Hebert,48,services,married,primary,yes,-583,yes,no,2,jun,25,7,-1,0,unknown,no,9958337555,tjohnson@example.org,"6850 Jessica Walks Suite 483
Stacymouth, FM 72283",True,sofi.com/personal-loans,73
Jeffrey Pearson,30,management,single,secondary,no,308,yes,yes,2,jun,175,2,-1,0,unknown,no,2097600021,harrisdanielle@example.com,"41686 Dennis Stream Apt. 610
North Kimberly, MN 78242",True,sofi.com/personal-loans,73
Sonia Diaz,29,blue-collar,married,unknown,no,356,yes,no,4,jun,169,2,-1,0,unknown,no,9848082470,angelabishop@example.org,"934 Daniel Vista Apt. 072
Port Lanceside, MD 72426",True,sofi.com/personal-loans,73
Brittany Farmer,35,admin.,married,secondary,no,1098,yes,yes,2,jun,143,2,-1,0,unknown,no,8219838579,natasha28@example.org,"41795 James Extensions Suite 355
West Patrick, WI 65155",True,sofi.com/personal-loans,73
Sandra Doyle,39,blue-collar,married,secondary,no,285,yes,yes,6,may,209,1,-1,0,unknown,no,2588743224,kallen@example.net,"400 Hanson Burg
Melissafort, WA 21605",True,sofi.com/personal-loans,73
Denise Lee,32,blue-collar,married,primary,no,131,yes,no,21,may,212,2,-1,0,unknown,no,6083067717,maryrobinson@example.net,"1432 Randolph Port
Johnstonview, MN 87232",False,sofi.com/personal-loans,73
Amy Henry,32,blue-collar,married,secondary,no,-325,yes,yes,21,may,171,1,-1,0,unknown,no,7805154941,haleteresa@example.com,"9994 Miller Tunnel Apt. 775
Hawkinsbury, DC 35176",True,sofi.com/personal-loans,73
Jasmine Wilson,38,services,married,secondary,no,208,yes,no,7,may,800,1,-1,0,unknown,no,2628673369,daniel03@example.org,"615 Middleton Throughway Suite 216
Stevenburgh, CT 81515",True,sofi.com/personal-loans,73
Martha Reyes,38,blue-collar,married,primary,no,362,yes,no,8,may,100,5,-1,0,unknown,no,9647788119,beverlyalexander@example.net,"91787 Orr Forges Apt. 472
Emilyhaven, AS 27686",False,sofi.com/personal-loans,73
Anthony Schmitt,48,admin.,married,secondary,no,2235,yes,yes,15,may,755,2,-1,0,unknown,no,3759751163,bzhang@example.org,"975 Adam Unions Apt. 547
Johnside, IA 12766",True,sofi.com/personal-loans,72
Nancy Long,45,technician,married,secondary,no,89,yes,no,15,may,175,2,-1,0,unknown,no,6397294871,asmith@example.com,"4472 Lindsey Fords Apt. 830
North Hannahfort, WV 14458",True,sofi.com/personal-loans,72
Kiara Harvey,42,blue-collar,married,secondary,no,388,yes,yes,16,may,437,2,-1,0,unknown,no,3795412643,donaldsolomon@example.net,"3984 Michelle Lane Suite 819
West Philip, AL 31697",True,sofi.com/personal-loans,72
Melissa Garcia,51,management,married,secondary,no,1161,yes,no,5,may,717,1,-1,0,unknown,no,6464354229,hjones@example.org,"91180 Jerome Parks
Mariaton, ND 72877",True,sofi.com/personal-loans,72
Heather Dominguez,22,services,married,secondary,no,14,yes,yes,20,may,56,1,-1,0,unknown,no,5552785886,anthonyaguilar@example.com,"Unit 4822 Box 8829
DPO AA 51455",True,sofi.com/personal-loans,72
Tyler Thomas,27,student,single,secondary,no,81,yes,no,8,may,238,1,-1,0,unknown,no,5214903526,bowmanalexander@example.com,"5904 Moody Points Apt. 165
Lake Betty, CO 82057",True,sofi.com/personal-loans,72
Jamie Franklin,34,services,married,secondary,no,205,yes,no,7,may,312,1,-1,0,unknown,no,3063936609,philip49@example.org,"173 Williamson Rue
Gabrielport, OH 01180",True,sofi.com/personal-loans,72
Emma Martin,57,management,married,secondary,no,4046,no,yes,5,jun,331,1,-1,0,unknown,no,7205748213,pflynn@example.org,"59643 Campbell Lodge Suite 647
East Anthonyshire, NJ 29552",False,sofi.com/personal-loans,72
Larry Moore,34,technician,single,tertiary,no,301,yes,no,8,may,205,1,-1,0,unknown,no,7087440040,brownpaul@example.org,"5610 Paul Crest Apt. 131
Nicoleshire, DC 33198",False,sofi.com/personal-loans,72
Ruben Duran,43,blue-collar,single,primary,no,36,yes,no,9,may,163,2,-1,0,unknown,no,6662016192,mjames@example.net,"6999 Nicole Flats
Johnsonshire, WI 77719",True,sofi.com/personal-loans,72
Sherry Gutierrez,44,blue-collar,married,secondary,no,3813,yes,no,3,jun,771,1,-1,0,unknown,no,2879718187,mark85@example.org,"75918 Weber Mews
Hillfort, FM 43108",True,sofi.com/personal-loans,72
Raymond Gibson,57,management,married,primary,no,1052,yes,no,13,may,227,4,-1,0,unknown,no,2667790473,larsenmaxwell@example.net,"9964 David Courts Apt. 845
North Jamieborough, CT 66716",True,sofi.com/personal-loans,72
Brian Grant,42,admin.,single,secondary,no,243,yes,no,14,may,46,5,-1,0,unknown,no,4504009164,thomas25@example.org,"618 Ronald Brooks Suite 232
South Coreymouth, AS 75082",False,sofi.com/personal-loans,72
Kelly Kaiser,35,management,single,secondary,yes,-202,yes,no,20,may,268,3,-1,0,unknown,no,4107976959,csanchez@example.net,"37113 James Pass
West Chelseamouth, WA 37395",True,sofi.com/personal-loans,72
John Miller,39,technician,single,tertiary,no,47,yes,no,5,may,181,1,-1,0,unknown,no,7056506761,gravesshannon@example.com,"USCGC Reid
FPO AA 81239",True,sofi.com/personal-loans,71
Jonathan Rivers,45,services,married,secondary,no,759,yes,no,2,jun,172,2,-1,0,unknown,no,5397471785,brandonallen@example.net,"0032 Smith Forge Apt. 363
Jonesside, GU 07210",False,sofi.com/personal-loans,71
Dean Williams,30,blue-collar,married,secondary,no,282,yes,yes,23,may,148,2,-1,0,unknown,no,9248856813,lauren28@example.com,"65622 Grant Square Suite 097
Lake Kellyberg, LA 20204",True,sofi.com/personal-loans,71
Joanna Compton,45,blue-collar,divorced,primary,no,-311,yes,no,23,may,1030,1,-1,0,unknown,yes,3684415053,josemendez@example.com,"7562 John Isle
New Jasontown, PW 52962",True,sofi.com/personal-loans,71
Kristina Lam,46,admin.,divorced,secondary,no,-454,yes,no,26,may,120,1,-1,0,unknown,no,3052340916,rhondasimmons@example.org,"01806 Christopher Glens
Lake Brianna, AR 70109",False,sofi.com/personal-loans,71
